publisher,extract_at,page_link,name
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/KOGARASHI-MONJIROU-Pren%C3%BAncio-Inverno-Mang%C3%A1-ebook/dp/B0CGW3Q7S3/ref=sr_1_31?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.oa4FN5aKfjbdT5VuG6rHpwgE8yhk2EGKrjxEGiXx3QDzEkTFW8xMpZO9YPRT0AkG3Z12cmwZXrfx9lZsLce5xNG4XBs-fdXHKzc_6eiLIpJ-1Y4OJ0r3aES03218lIy0kzwsZpUSltMz-ocVXhKSxq1PHnoI70ditJrsd5anqSUwyP6pWvab4WDe21iimgMzJVNaFmIloskHQUIie_s5JXocUc--CAdshgK1hScrPoE.AmMP-HzwOeIq38cgUA78dr0mvVjcI-vf6Nr9ZQkFot0&dib_tag=se&qid=1712663705&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-31,KOGARASHI MONJIROU: O Prenúncio do Inverno (Mangá Volume Único)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Novo-Pre%C3%A7o-Desonra-mang%C3%A1-%C3%BAnico-ebook/dp/B0CGFBJQ6T/ref=sr_1_32?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.oa4FN5aKfjbdT5VuG6rHpwgE8yhk2EGKrjxEGiXx3QDzEkTFW8xMpZO9YPRT0AkG3Z12cmwZXrfx9lZsLce5xNG4XBs-fdXHKzc_6eiLIpJ-1Y4OJ0r3aES03218lIy0kzwsZpUSltMz-ocVXhKSxq1PHnoI70ditJrsd5anqSUwyP6pWvab4WDe21iimgMzJVNaFmIloskHQUIie_s5JXocUc--CAdshgK1hScrPoE.AmMP-HzwOeIq38cgUA78dr0mvVjcI-vf6Nr9ZQkFot0&dib_tag=se&qid=1712663705&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-32,O Novo Preço da Desonra (mangá volume único)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Cidade-L%C3%A1pides-acompanha-cards-exclusivos/dp/6589912807/ref=sr_1_33?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.XNtOPXawr_pHJfhP79yZu7ji1AktOMYsKzbbd80Ah2IxiCEhN2_fPa8xaLGwqJngXNyQra6HL-whhLiJUh7dV0K2hSXFvcpW1RbzjSI_Y5q1uyfvXDe8ogtYA_hctlo6hh7MjSf9o5lmOQvRAorIEqLSLp9ZfwdcU_8VF8Rkn5ODfDf5J9p2lywOpteQesbD5CUZKFvbCPjZkwWh2hbuy52adORu6HTdfU1496mMR2s.aH6aNuVAkYk3j0zV9tPqQPSabRcMyTDu2T-5fEMITlI&dib_tag=se&qid=1712663708&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-33,Cidade das Lápides (acompanha 4 cards exclusivos)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Combate-Cotidiano-graphic-novel-%C3%BAnico/dp/6554480013/ref=sr_1_34?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.XNtOPXawr_pHJfhP79yZu7ji1AktOMYsKzbbd80Ah2IxiCEhN2_fPa8xaLGwqJngXNyQra6HL-whhLiJUh7dV0K2hSXFvcpW1RbzjSI_Y5q1uyfvXDe8ogtYA_hctlo6hh7MjSf9o5lmOQvRAorIEqLSLp9ZfwdcU_8VF8Rkn5ODfDf5J9p2lywOpteQesbD5CUZKFvbCPjZkwWh2hbuy52adORu6HTdfU1496mMR2s.aH6aNuVAkYk3j0zV9tPqQPSabRcMyTDu2T-5fEMITlI&dib_tag=se&qid=1712663708&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-34&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,O Combate Cotidiano (graphic novel volume único)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Bomba-Graphic-Novel-%C3%9Anico-ebook/dp/B0CDJGSFPX/ref=sr_1_35?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.XNtOPXawr_pHJfhP79yZu7ji1AktOMYsKzbbd80Ah2IxiCEhN2_fPa8xaLGwqJngXNyQra6HL-whhLiJUh7dV0K2hSXFvcpW1RbzjSI_Y5q1uyfvXDe8ogtYA_hctlo6hh7MjSf9o5lmOQvRAorIEqLSLp9ZfwdcU_8VF8Rkn5ODfDf5J9p2lywOpteQesbD5CUZKFvbCPjZkwWh2hbuy52adORu6HTdfU1496mMR2s.aH6aNuVAkYk3j0zV9tPqQPSabRcMyTDu2T-5fEMITlI&dib_tag=se&qid=1712663708&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-35,A Bomba (Graphic Novel Volume Único)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Espelho-Meu-graphic-novel-%C3%BAnico/dp/6589912904/ref=sr_1_36?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.XNtOPXawr_pHJfhP79yZu7ji1AktOMYsKzbbd80Ah2IxiCEhN2_fPa8xaLGwqJngXNyQra6HL-whhLiJUh7dV0K2hSXFvcpW1RbzjSI_Y5q1uyfvXDe8ogtYA_hctlo6hh7MjSf9o5lmOQvRAorIEqLSLp9ZfwdcU_8VF8Rkn5ODfDf5J9p2lywOpteQesbD5CUZKFvbCPjZkwWh2hbuy52adORu6HTdfU1496mMR2s.aH6aNuVAkYk3j0zV9tPqQPSabRcMyTDu2T-5fEMITlI&dib_tag=se&qid=1712663708&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-36,Espelho Meu (graphic novel volume único)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Encanamento-que-Geme-mang%C3%A1-%C3%BAnico-ebook/dp/B0CBNMVC9D/ref=sr_1_37?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.XNtOPXawr_pHJfhP79yZu7ji1AktOMYsKzbbd80Ah2IxiCEhN2_fPa8xaLGwqJngXNyQra6HL-whhLiJUh7dV0K2hSXFvcpW1RbzjSI_Y5q1uyfvXDe8ogtYA_hctlo6hh7MjSf9o5lmOQvRAorIEqLSLp9ZfwdcU_8VF8Rkn5ODfDf5J9p2lywOpteQesbD5CUZKFvbCPjZkwWh2hbuy52adORu6HTdfU1496mMR2s.aH6aNuVAkYk3j0zV9tPqQPSabRcMyTDu2T-5fEMITlI&dib_tag=se&qid=1712663708&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-37,O Encanamento que Geme (mangá volume único)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Casta-Metabar%C3%B5es-Vol-COLE%C3%87%C3%83O-METABAR%C3%95ES/dp/6554480080/ref=sr_1_38?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.XNtOPXawr_pHJfhP79yZu7ji1AktOMYsKzbbd80Ah2IxiCEhN2_fPa8xaLGwqJngXNyQra6HL-whhLiJUh7dV0K2hSXFvcpW1RbzjSI_Y5q1uyfvXDe8ogtYA_hctlo6hh7MjSf9o5lmOQvRAorIEqLSLp9ZfwdcU_8VF8Rkn5ODfDf5J9p2lywOpteQesbD5CUZKFvbCPjZkwWh2hbuy52adORu6HTdfU1496mMR2s.aH6aNuVAkYk3j0zV9tPqQPSabRcMyTDu2T-5fEMITlI&dib_tag=se&qid=1712663708&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-38&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,A Casta dos Metabarões Vol. 2 (Volume 2 de 3 da COLEÇÃO METABARÕES)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Tartarugas-Ninja-Cole%C3%A7%C3%A3o-Cl%C3%A1ssica-Vol-ebook/dp/B0CB91DQB4/ref=sr_1_39?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.XNtOPXawr_pHJfhP79yZu7ji1AktOMYsKzbbd80Ah2IxiCEhN2_fPa8xaLGwqJngXNyQra6HL-whhLiJUh7dV0K2hSXFvcpW1RbzjSI_Y5q1uyfvXDe8ogtYA_hctlo6hh7MjSf9o5lmOQvRAorIEqLSLp9ZfwdcU_8VF8Rkn5ODfDf5J9p2lywOpteQesbD5CUZKFvbCPjZkwWh2hbuy52adORu6HTdfU1496mMR2s.aH6aNuVAkYk3j0zV9tPqQPSabRcMyTDu2T-5fEMITlI&dib_tag=se&qid=1712663708&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-39,Tartarugas Ninja: Coleção Clássica Vol. 6
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Blueberry-Edi%C3%A7%C3%A3o-Definitiva-Vol-1-ebook/dp/B0CB4VL2X2/ref=sr_1_40?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.XNtOPXawr_pHJfhP79yZu7ji1AktOMYsKzbbd80Ah2IxiCEhN2_fPa8xaLGwqJngXNyQra6HL-whhLiJUh7dV0K2hSXFvcpW1RbzjSI_Y5q1uyfvXDe8ogtYA_hctlo6hh7MjSf9o5lmOQvRAorIEqLSLp9ZfwdcU_8VF8Rkn5ODfDf5J9p2lywOpteQesbD5CUZKFvbCPjZkwWh2hbuy52adORu6HTdfU1496mMR2s.aH6aNuVAkYk3j0zV9tPqQPSabRcMyTDu2T-5fEMITlI&dib_tag=se&qid=1712663708&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-40,Blueberry Edição Definitiva - Vol. 1
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Vlad-Dr%C3%A1cula-graphic-novel-%C3%BAnico/dp/6554480056/ref=sr_1_41?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.XNtOPXawr_pHJfhP79yZu7ji1AktOMYsKzbbd80Ah2IxiCEhN2_fPa8xaLGwqJngXNyQra6HL-whhLiJUh7dV0K2hSXFvcpW1RbzjSI_Y5q1uyfvXDe8ogtYA_hctlo6hh7MjSf9o5lmOQvRAorIEqLSLp9ZfwdcU_8VF8Rkn5ODfDf5J9p2lywOpteQesbD5CUZKFvbCPjZkwWh2hbuy52adORu6HTdfU1496mMR2s.aH6aNuVAkYk3j0zV9tPqQPSabRcMyTDu2T-5fEMITlI&dib_tag=se&qid=1712663708&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-41,Vlad Drácula (graphic novel volume único)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Ver%C3%B5es-Felizes-Zidrou-ebook/dp/B0C6NC5FZS/ref=sr_1_42?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.XNtOPXawr_pHJfhP79yZu7ji1AktOMYsKzbbd80Ah2IxiCEhN2_fPa8xaLGwqJngXNyQra6HL-whhLiJUh7dV0K2hSXFvcpW1RbzjSI_Y5q1uyfvXDe8ogtYA_hctlo6hh7MjSf9o5lmOQvRAorIEqLSLp9ZfwdcU_8VF8Rkn5ODfDf5J9p2lywOpteQesbD5CUZKFvbCPjZkwWh2hbuy52adORu6HTdfU1496mMR2s.aH6aNuVAkYk3j0zV9tPqQPSabRcMyTDu2T-5fEMITlI&dib_tag=se&qid=1712663708&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-42,Verões Felizes
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Morada-do-Desertor-mang%C3%A1-%C3%BAnico-ebook/dp/B0C66N5HDV/ref=sr_1_43?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.XNtOPXawr_pHJfhP79yZu7ji1AktOMYsKzbbd80Ah2IxiCEhN2_fPa8xaLGwqJngXNyQra6HL-whhLiJUh7dV0K2hSXFvcpW1RbzjSI_Y5q1uyfvXDe8ogtYA_hctlo6hh7MjSf9o5lmOQvRAorIEqLSLp9ZfwdcU_8VF8Rkn5ODfDf5J9p2lywOpteQesbD5CUZKFvbCPjZkwWh2hbuy52adORu6HTdfU1496mMR2s.aH6aNuVAkYk3j0zV9tPqQPSabRcMyTDu2T-5fEMITlI&dib_tag=se&qid=1712663708&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-43,Morada do Desertor (mangá volume único)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/MUSEU-graphic-novel-%C3%BAnico-Chabout%C3%A9/dp/6554480129/ref=sr_1_44?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.XNtOPXawr_pHJfhP79yZu7ji1AktOMYsKzbbd80Ah2IxiCEhN2_fPa8xaLGwqJngXNyQra6HL-whhLiJUh7dV0K2hSXFvcpW1RbzjSI_Y5q1uyfvXDe8ogtYA_hctlo6hh7MjSf9o5lmOQvRAorIEqLSLp9ZfwdcU_8VF8Rkn5ODfDf5J9p2lywOpteQesbD5CUZKFvbCPjZkwWh2hbuy52adORu6HTdfU1496mMR2s.aH6aNuVAkYk3j0zV9tPqQPSabRcMyTDu2T-5fEMITlI&dib_tag=se&qid=1712663708&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-44,MUSEU (graphic novel volume único)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Estranho-Conto-Panorama-mang%C3%A1-%C3%BAnico/dp/655448034X/ref=sr_1_45?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.XNtOPXawr_pHJfhP79yZu7ji1AktOMYsKzbbd80Ah2IxiCEhN2_fPa8xaLGwqJngXNyQra6HL-whhLiJUh7dV0K2hSXFvcpW1RbzjSI_Y5q1uyfvXDe8ogtYA_hctlo6hh7MjSf9o5lmOQvRAorIEqLSLp9ZfwdcU_8VF8Rkn5ODfDf5J9p2lywOpteQesbD5CUZKFvbCPjZkwWh2hbuy52adORu6HTdfU1496mMR2s.aH6aNuVAkYk3j0zV9tPqQPSabRcMyTDu2T-5fEMITlI&dib_tag=se&qid=1712663708&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-45,O Estranho Conto da Ilha Panorama (mangá volume único)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Mortos-Amor-acompanha-cards-exclusivos/dp/6554480250/ref=sr_1_46?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.XNtOPXawr_pHJfhP79yZu7ji1AktOMYsKzbbd80Ah2IxiCEhN2_fPa8xaLGwqJngXNyQra6HL-whhLiJUh7dV0K2hSXFvcpW1RbzjSI_Y5q1uyfvXDe8ogtYA_hctlo6hh7MjSf9o5lmOQvRAorIEqLSLp9ZfwdcU_8VF8Rkn5ODfDf5J9p2lywOpteQesbD5CUZKFvbCPjZkwWh2hbuy52adORu6HTdfU1496mMR2s.aH6aNuVAkYk3j0zV9tPqQPSabRcMyTDu2T-5fEMITlI&dib_tag=se&qid=1712663708&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-46,Mortos de Amor (acompanha 4 cards exclusivos)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/B%C3%93RGIA-Graphic-Novel-Alejandro-Jodorowsky-ebook/dp/B0C2FYWDLB/ref=sr_1_47?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.XNtOPXawr_pHJfhP79yZu7ji1AktOMYsKzbbd80Ah2IxiCEhN2_fPa8xaLGwqJngXNyQra6HL-whhLiJUh7dV0K2hSXFvcpW1RbzjSI_Y5q1uyfvXDe8ogtYA_hctlo6hh7MjSf9o5lmOQvRAorIEqLSLp9ZfwdcU_8VF8Rkn5ODfDf5J9p2lywOpteQesbD5CUZKFvbCPjZkwWh2hbuy52adORu6HTdfU1496mMR2s.aH6aNuVAkYk3j0zV9tPqQPSabRcMyTDu2T-5fEMITlI&dib_tag=se&qid=1712663708&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-47,BÓRGIA (Graphic Novel Volume Único)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Contos-Esmagadores-mang%C3%A1-%C3%BAnico-Junji/dp/6554480307/ref=sr_1_48?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.XNtOPXawr_pHJfhP79yZu7ji1AktOMYsKzbbd80Ah2IxiCEhN2_fPa8xaLGwqJngXNyQra6HL-whhLiJUh7dV0K2hSXFvcpW1RbzjSI_Y5q1uyfvXDe8ogtYA_hctlo6hh7MjSf9o5lmOQvRAorIEqLSLp9ZfwdcU_8VF8Rkn5ODfDf5J9p2lywOpteQesbD5CUZKFvbCPjZkwWh2hbuy52adORu6HTdfU1496mMR2s.aH6aNuVAkYk3j0zV9tPqQPSabRcMyTDu2T-5fEMITlI&dib_tag=se&qid=1712663708&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-48,Contos Esmagadores (acompanha 4 cards exclusivos)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/DISMORFOS-Sele%C3%A7%C3%A3o-contos-favoritos-Junji/dp/6554480439/ref=sr_1_49?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.GSSdrH0DGbEG8ZBGYV9xbOtGApAPR6_PBgmrTiS2uLwnc9Vatxr1-DS2-NY4rcmVPBK4WKYvXT_4EUEbCRMp6FOCIQFq5exvyrhY3GXTFRQ69cEh8MqLZpAqqg8CqsniNY9vXOS81sGB89JD2HdGwxqYVkdCutUjj2GAtoyQg4NaptPPL2vcUtW6ffw_FDa-K83V6CetVmMvS7dXa1BhXKgsi2NvdIFhb74yMz810LU.9jzUOhQPwehyqaiB66v27Jz5Rn9UlRJ176yGnUip-CU&dib_tag=se&qid=1712663712&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-49,DISMORFOS: Seleção de contos favoritos de Junji Ito
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/C%C3%83ES-Graphic-Keum-Suk-Gendry-Kim/dp/6554480374/ref=sr_1_50?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.GSSdrH0DGbEG8ZBGYV9xbOtGApAPR6_PBgmrTiS2uLwnc9Vatxr1-DS2-NY4rcmVPBK4WKYvXT_4EUEbCRMp6FOCIQFq5exvyrhY3GXTFRQ69cEh8MqLZpAqqg8CqsniNY9vXOS81sGB89JD2HdGwxqYVkdCutUjj2GAtoyQg4NaptPPL2vcUtW6ffw_FDa-K83V6CetVmMvS7dXa1BhXKgsi2NvdIFhb74yMz810LU.9jzUOhQPwehyqaiB66v27Jz5Rn9UlRJ176yGnUip-CU&dib_tag=se&qid=1712663712&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-50,CÃES – Graphic Novel Volume Único
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Mente-Sherlock-Holmes-Graphic-Novel/dp/6554480528/ref=sr_1_51?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.GSSdrH0DGbEG8ZBGYV9xbOtGApAPR6_PBgmrTiS2uLwnc9Vatxr1-DS2-NY4rcmVPBK4WKYvXT_4EUEbCRMp6FOCIQFq5exvyrhY3GXTFRQ69cEh8MqLZpAqqg8CqsniNY9vXOS81sGB89JD2HdGwxqYVkdCutUjj2GAtoyQg4NaptPPL2vcUtW6ffw_FDa-K83V6CetVmMvS7dXa1BhXKgsi2NvdIFhb74yMz810LU.9jzUOhQPwehyqaiB66v27Jz5Rn9UlRJ176yGnUip-CU&dib_tag=se&qid=1712663712&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-51,Na Mente de Sherlock Holmes (Graphic Novel Volume Único)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/MW-Psicopatia-Profana-Osamu-Tezuka-ebook/dp/B0BW4WWDK4/ref=sr_1_52?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.GSSdrH0DGbEG8ZBGYV9xbOtGApAPR6_PBgmrTiS2uLwnc9Vatxr1-DS2-NY4rcmVPBK4WKYvXT_4EUEbCRMp6FOCIQFq5exvyrhY3GXTFRQ69cEh8MqLZpAqqg8CqsniNY9vXOS81sGB89JD2HdGwxqYVkdCutUjj2GAtoyQg4NaptPPL2vcUtW6ffw_FDa-K83V6CetVmMvS7dXa1BhXKgsi2NvdIFhb74yMz810LU.9jzUOhQPwehyqaiB66v27Jz5Rn9UlRJ176yGnUip-CU&dib_tag=se&qid=1712663712&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-52,"MW: Psicopatia Profana, de Osamu Tezuka (mangá volume único)"
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Casta-dos-Metabar%C3%B5es-Vol-ebook/dp/B0BVX36H95/ref=sr_1_53?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.GSSdrH0DGbEG8ZBGYV9xbOtGApAPR6_PBgmrTiS2uLwnc9Vatxr1-DS2-NY4rcmVPBK4WKYvXT_4EUEbCRMp6FOCIQFq5exvyrhY3GXTFRQ69cEh8MqLZpAqqg8CqsniNY9vXOS81sGB89JD2HdGwxqYVkdCutUjj2GAtoyQg4NaptPPL2vcUtW6ffw_FDa-K83V6CetVmMvS7dXa1BhXKgsi2NvdIFhb74yMz810LU.9jzUOhQPwehyqaiB66v27Jz5Rn9UlRJ176yGnUip-CU&dib_tag=se&qid=1712663712&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-53,A Casta dos Metabarões Vol. 1
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/CONAN-CIM%C3%89RIO-EDI%C3%87%C3%83O-DEFINITIVA-3/dp/6554480463/ref=sr_1_54?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.GSSdrH0DGbEG8ZBGYV9xbOtGApAPR6_PBgmrTiS2uLwnc9Vatxr1-DS2-NY4rcmVPBK4WKYvXT_4EUEbCRMp6FOCIQFq5exvyrhY3GXTFRQ69cEh8MqLZpAqqg8CqsniNY9vXOS81sGB89JD2HdGwxqYVkdCutUjj2GAtoyQg4NaptPPL2vcUtW6ffw_FDa-K83V6CetVmMvS7dXa1BhXKgsi2NvdIFhb74yMz810LU.9jzUOhQPwehyqaiB66v27Jz5Rn9UlRJ176yGnUip-CU&dib_tag=se&qid=1712663712&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-54,"CONAN, O CIMÉRIO – EDIÇÃO DEFINITIVA (VOLUME 3)"
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Confins-um-Sonho-Mang%C3%A1-%C3%9Anico/dp/6554480447/ref=sr_1_55?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.GSSdrH0DGbEG8ZBGYV9xbOtGApAPR6_PBgmrTiS2uLwnc9Vatxr1-DS2-NY4rcmVPBK4WKYvXT_4EUEbCRMp6FOCIQFq5exvyrhY3GXTFRQ69cEh8MqLZpAqqg8CqsniNY9vXOS81sGB89JD2HdGwxqYVkdCutUjj2GAtoyQg4NaptPPL2vcUtW6ffw_FDa-K83V6CetVmMvS7dXa1BhXKgsi2NvdIFhb74yMz810LU.9jzUOhQPwehyqaiB66v27Jz5Rn9UlRJ176yGnUip-CU&dib_tag=se&qid=1712663712&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-55,Confins de um Sonho (Mangá Volume Único)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Infiel-Graphic-Novel-Pornsak-Pichetshote-ebook/dp/B0BS9Y4FYC/ref=sr_1_56?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.GSSdrH0DGbEG8ZBGYV9xbOtGApAPR6_PBgmrTiS2uLwnc9Vatxr1-DS2-NY4rcmVPBK4WKYvXT_4EUEbCRMp6FOCIQFq5exvyrhY3GXTFRQ69cEh8MqLZpAqqg8CqsniNY9vXOS81sGB89JD2HdGwxqYVkdCutUjj2GAtoyQg4NaptPPL2vcUtW6ffw_FDa-K83V6CetVmMvS7dXa1BhXKgsi2NvdIFhb74yMz810LU.9jzUOhQPwehyqaiB66v27Jz5Rn9UlRJ176yGnUip-CU&dib_tag=se&qid=1712663712&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-56,Infiel – Graphic Novel Volume Único
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Solomon-Kane-Edi%C3%A7%C3%A3o-Completa-Definitiva/dp/6554480595/ref=sr_1_57?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.GSSdrH0DGbEG8ZBGYV9xbOtGApAPR6_PBgmrTiS2uLwnc9Vatxr1-DS2-NY4rcmVPBK4WKYvXT_4EUEbCRMp6FOCIQFq5exvyrhY3GXTFRQ69cEh8MqLZpAqqg8CqsniNY9vXOS81sGB89JD2HdGwxqYVkdCutUjj2GAtoyQg4NaptPPL2vcUtW6ffw_FDa-K83V6CetVmMvS7dXa1BhXKgsi2NvdIFhb74yMz810LU.9jzUOhQPwehyqaiB66v27Jz5Rn9UlRJ176yGnUip-CU&dib_tag=se&qid=1712663712&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-57,Solomon Kane – Edição Completa e Definitiva
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Miyamoto-Musashi-Biografia-Mang%C3%A1-%C3%9Anico/dp/6554480544/ref=sr_1_58?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.GSSdrH0DGbEG8ZBGYV9xbOtGApAPR6_PBgmrTiS2uLwnc9Vatxr1-DS2-NY4rcmVPBK4WKYvXT_4EUEbCRMp6FOCIQFq5exvyrhY3GXTFRQ69cEh8MqLZpAqqg8CqsniNY9vXOS81sGB89JD2HdGwxqYVkdCutUjj2GAtoyQg4NaptPPL2vcUtW6ffw_FDa-K83V6CetVmMvS7dXa1BhXKgsi2NvdIFhb74yMz810LU.9jzUOhQPwehyqaiB66v27Jz5Rn9UlRJ176yGnUip-CU&dib_tag=se&qid=1712663712&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-58,Miyamoto Musashi (Biografia em Mangá – Volume Único)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Sensor-mang%C3%A1-%C3%BAnico-Junji-Ito/dp/6554480633/ref=sr_1_59?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.GSSdrH0DGbEG8ZBGYV9xbOtGApAPR6_PBgmrTiS2uLwnc9Vatxr1-DS2-NY4rcmVPBK4WKYvXT_4EUEbCRMp6FOCIQFq5exvyrhY3GXTFRQ69cEh8MqLZpAqqg8CqsniNY9vXOS81sGB89JD2HdGwxqYVkdCutUjj2GAtoyQg4NaptPPL2vcUtW6ffw_FDa-K83V6CetVmMvS7dXa1BhXKgsi2NvdIFhb74yMz810LU.9jzUOhQPwehyqaiB66v27Jz5Rn9UlRJ176yGnUip-CU&dib_tag=se&qid=1712663712&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-59,Sensor (mangá volume único)
pipoca e nanquim,2024-04-09,https://www.amazon.com.br/Procurador-Graphic-Novel-%C3%9Anico/dp/6586672708/ref=sr_1_60?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.GSSdrH0DGbEG8ZBGYV9xbOtGApAPR6_PBgmrTiS2uLwnc9Vatxr1-DS2-NY4rcmVPBK4WKYvXT_4EUEbCRMp6FOCIQFq5exvyrhY3GXTFRQ69cEh8MqLZpAqqg8CqsniNY9vXOS81sGB89JD2HdGwxqYVkdCutUjj2GAtoyQg4NaptPPL2vcUtW6ffw_FDa-K83V6CetVmMvS7dXa1BhXKgsi2NvdIFhb74yMz810LU.9jzUOhQPwehyqaiB66v27Jz5Rn9UlRJ176yGnUip-CU&dib_tag=se&qid=1712663712&refinements=p_30%3Apipoca+e+nanquim&s=books&sr=1-60,O Procurador - Graphic Novel Volume Único
